684,514,1,False,48,Dell	Vostro 5568
685,958,1,True,212,Lenovo	Thinkpad X1
686,418,1,False,118,HP	ZBook 17
687,91,2,False,86,MSI	GE72MVR 7RG
688,388,1,False,19,Razer	Blade Pro
689,296,2,False,89,Asus	VivoBook Max
690,585,1,False,83,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
691,26,2,False,131,Asus	VivoBook Max
692,53,2,False,121,Acer	Swift 3
693,677,2,False,100,Dell	XPS 15
694,348,2,True,45,Dell	Vostro 3568
695,307,2,True,137,HP	EliteBook 820
696,326,2,True,148,Asus	Rog GL702VS-BA023T
697,948,2,True,114,Dell	Latitude 3180
698,331,1,True,43,Dell	Latitude 3480
699,395,2,True,36,Lenovo	Thinkpad X1
700,560,1,False,118,Asus	VivoBook Max
701,883,1,False,37,HP	Chromebook 11
702,318,1,False,153,Razer	Blade Pro
703,496,2,True,215,Dell	Alienware 17
704,614,1,False,91,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
705,325,1,True,136,Asus	ZenBook Flip
706,223,2,True,149,Toshiba	Satellite Pro
707,333,1,False,100,Asus	VivoBook Max
708,131,2,False,217,Asus	ZenBook Flip
709,160,2,True,166,HP	Chromebook 11
710,364,1,True,153,Dell	Latitude 3180
711,986,1,True,65,HP	ZBook 17
712,345,1,True,53,Dell	Latitude 3480
713,536,2,False,160,Razer	Blade Pro
714,760,1,False,89,HP	ZBook 17
716,561,2,True,95,HP	Omen 17-an012dx
717,664,1,True,36,Asus	Pro P2540UA-XS51
718,938,1,True,29,Asus	ZenBook Flip
719,110,1,True,75,Lenovo	Thinkpad X1
720,389,1,True,166,HP	ZBook 17
721,651,2,False,22,MSI	GL62M 7RD
722,438,1,False,16,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
723,414,2,False,83,Razer	Blade Pro
724,380,1,True,193,Dell	XPS 15
725,648,1,False,149,Lenovo	Thinkpad T470s
726,444,1,True,155,MSI	GL62M 7RD
727,960,2,True,182,Asus	Rog GL702VM-GC017T
728,660,2,False,181,Dell	Latitude 3480
729,548,1,False,175,Lenovo	Thinkpad X1
730,616,1,True,22,Asus	Pro P2540UA-XS51
731,61,1,False,159,Lenovo	N42-20 Chromebook
732,26,1,False,145,Lenovo	N42-20 Chromebook
733,113,1,True,70,Lenovo	ThinkPad X1
734,287,1,False,82,Asus	Rog GL702VS-BA023T
735,719,2,True,182,MSI	GE72MVR 7RG
736,795,2,True,160,Dell	Alienware 15
737,71,1,True,60,Asus	Rog GL702VS-BA023T
738,527,2,True,58,HP	ZBook 17
739,164,1,False,116,MSI	GL62M 7RD
740,556,1,False,168,Dell	Inspiron 7567
741,1000,2,False,100,Razer	Blade Pro
742,700,2,True,17,Acer	Swift 3
743,609,2,False,139,Toshiba	Tecra X40-D-10Z
744,985,2,False,35,Dell	Vostro 5568
745,362,1,False,111,Lenovo	Thinkpad X1
746,1,2,False,169,Lenovo	Thinkpad X1
747,543,2,False,119,Dell	XPS 13
748,574,1,True,199,Asus	Rog GL702VS-BA023T
749,671,1,True,113,Lenovo	Thinkpad X1
750,121,2,True,12,Asus	VivoBook Max
751,15,1,False,122,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
752,394,2,False,156,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
753,525,2,True,209,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
754,280,1,True,160,Lenovo	IdeaPad 310-15IKB
756,934,2,False,108,Lenovo	IdeaPad 310-15IKB
757,245,1,True,112,Dell	Vostro 3568
758,569,1,False,150,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
759,890,2,True,164,HP	Omen 17-an012dx
760,692,2,False,155,Lenovo	Thinkpad X1
761,797,2,True,73,Toshiba	Tecra X40-D-10Z
762,681,1,False,164,Asus	Pro P2540UA-XS51
763,234,1,False,175,Asus	Rog GL702VS-BA023T
764,668,1,True,100,Lenovo	IdeaPad 310-15IKB
765,771,2,True,71,Asus	ZenBook Flip
766,700,2,False,126,MSI	GL62M 7RD
767,813,1,True,181,Asus	Rog GL702VS-BA023T
768,515,1,False,49,Lenovo	Thinkpad T460
769,84,1,False,78,Asus	Rog GL702VS-BA023T
770,992,1,True,24,Asus	VivoBook Max
771,476,2,False,98,MSI	GL62M 7RD
772,570,1,True,177,Dell	Vostro 5568
773,678,2,False,80,Dell	Latitude 3480
774,410,2,True,8,Lenovo	IdeaPad 310-15IKB
775,184,2,False,210,Razer	Blade Pro
776,51,1,True,212,MSI	GE72MVR 7RG
777,349,2,True,151,Dell	Vostro 5568
778,254,2,True,145,Razer	Blade Pro
779,793,1,False,116,Dell	Alienware 15
780,885,2,False,125,Lenovo	ThinkPad X1
781,277,1,True,139,Lenovo	Thinkpad X1
782,371,2,False,147,Dell	Alienware 15
783,407,1,True,116,HP	Chromebook 11
784,588,2,False,177,Dell	Vostro 5568
785,287,2,True,123,Dell	Latitude 3480
786,672,2,True,156,Lenovo	Thinkpad T460
787,961,2,False,197,Toshiba	Satellite Pro
789,477,1,True,97,Dell	Latitude 3480
790,856,1,True,140,Lenovo	Thinkpad X1
791,855,1,False,22,Lenovo	Thinkpad X1
792,875,2,True,122,Asus	Rog GL702VS-BA023T
793,774,2,True,176,Lenovo	ThinkPad X1
794,840,1,False,49,Toshiba	Satellite Pro
796,656,1,False,105,Toshiba	Satellite Pro
797,221,1,True,27,Asus	ZenBook Flip
798,532,1,True,21,Toshiba	Satellite Pro
799,98,1,False,110,Dell	Latitude 3480
800,283,2,True,67,Asus	VivoBook Max
801,615,2,False,48,Dell	XPS 13
802,873,2,False,152,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
803,530,1,False,211,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
804,336,1,False,162,Lenovo	Thinkpad T470s
805,684,1,False,47,MSI	GE72MVR 7RG
806,32,2,True,209,Dell	Inspiron 7567
807,713,1,True,202,Acer	Chromebook 11
808,187,2,True,91,Toshiba	Satellite Pro
809,231,1,False,206,Lenovo	Thinkpad X1
810,395,1,True,90,Dell	Vostro 3568
811,744,2,True,67,MSI	GE72MVR 7RG
812,214,2,True,5,Acer	Chromebook 11
813,886,2,False,170,Lenovo	N42-20 Chromebook
814,171,1,True,168,MSI	GE72MVR 7RG
815,742,1,True,55,Toshiba	Satellite Pro
816,218,1,True,96,Toshiba	Satellite Pro
817,848,2,True,216,Toshiba	Satellite Pro
818,379,1,True,192,Asus	ZenBook Flip
819,275,2,True,47,Razer	Blade Pro
820,353,2,True,50,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
821,580,1,False,141,Lenovo	ThinkPad T470s
822,111,2,False,134,HP	Omen 17-an012dx
823,871,1,False,38,Dell	XPS 15
824,969,1,True,127,Toshiba	Satellite Pro
825,941,1,True,52,Toshiba	Satellite Pro
826,65,2,False,181,Lenovo	N42-20 Chromebook
827,235,2,True,25,Lenovo	Thinkpad T460
828,241,2,False,214,Lenovo	IdeaPad 310-15IKB
829,469,2,False,155,Dell	Latitude 3480
830,549,2,True,31,Dell	Alienware 17
831,380,1,False,125,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
832,505,2,True,86,Lenovo	N42-20 Chromebook
833,340,2,True,33,Lenovo	IdeaPad 310-15IKB
834,402,1,False,218,HP	Chromebook 11
835,861,1,False,6,Dell	XPS 13
836,675,1,True,82,Lenovo	Thinkpad T460
837,286,1,False,110,HP	Chromebook 11
838,157,1,False,8,Lenovo	Thinkpad T460
839,739,1,False,197,MSI	GL62M 7RD
840,63,2,False,187,Lenovo	Thinkpad X1
841,56,2,True,89,Lenovo	Thinkpad X1
842,894,2,True,98,Asus	VivoBook Max
843,401,2,True,94,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
844,148,2,True,167,Razer	Blade Pro
845,46,2,False,160,Dell	XPS 13
846,670,2,False,166,Lenovo	ThinkPad T470s
847,306,1,False,110,Toshiba	Tecra X40-D-10Z
848,187,2,False,86,Samsung	Notebook 9
849,662,1,False,209,HP	ZBook 17
850,198,1,True,170,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
851,549,2,True,183,Asus	ZenBook Flip
852,147,2,True,161,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
853,905,2,True,193,Lenovo	ThinkPad X1
854,401,1,False,72,Dell	XPS 13
855,219,1,True,52,Lenovo	Thinkpad X1
856,633,2,False,96,Samsung	Notebook 9
857,983,2,False,107,Acer	Swift 3
858,612,2,True,149,Asus	Pro P2540UA-XS51
859,848,1,False,115,Toshiba	Satellite Pro
860,376,1,True,148,Lenovo	ThinkPad X1
861,77,2,True,214,Lenovo	ThinkPad T470s
862,32,2,True,65,Asus	VivoBook Max
863,946,1,False,8,Razer	Blade Pro
864,769,1,False,92,Dell	Latitude 3480
865,978,2,False,145,Dell	Vostro 5568
866,560,2,False,15,MSI	GE72MVR 7RG
867,752,2,False,40,MSI	GL62M 7RD
868,104,2,False,46,Lenovo	Thinkpad T460
869,807,1,True,187,Lenovo	ThinkPad T470s
870,919,1,False,132,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
871,110,2,True,28,Dell	Vostro 3568
872,995,2,False,146,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
873,568,2,True,134,Toshiba	Satellite Pro
874,680,2,True,216,Razer	Blade Pro
875,845,2,False,215,HP	EliteBook 820
876,286,1,True,40,Lenovo	Thinkpad X1
877,545,2,True,220,Dell	Latitude 3480
878,917,2,True,170,Dell	Vostro 5568
879,72,1,False,92,HP	Chromebook 11
880,144,1,False,201,Dell	Latitude 3180
881,213,1,False,188,Lenovo	Thinkpad T470s
882,748,2,False,207,Dell	Inspiron 7567
883,806,2,True,200,Lenovo	N42-20 Chromebook
884,205,2,False,66,Lenovo	Thinkpad T460
885,863,2,False,183,MSI	GL62M 7RD
886,806,1,True,53,Dell	Vostro 3568
887,502,1,True,166,Lenovo	N42-20 Chromebook
888,380,1,True,42,Dell	Latitude 3180
889,350,1,False,7,Dell	Vostro 3568
890,733,2,True,115,HP	Omen 17-an012dx
891,434,1,True,106,Dell	Latitude 3180
892,121,2,True,66,Asus	VivoBook Max
893,505,2,True,192,Dell	Vostro 3568
894,47,1,False,164,Dell	Inspiron 7567
895,79,1,True,147,Lenovo	Thinkpad X1
896,480,2,True,138,Toshiba	Satellite Pro
897,690,2,True,131,HP	ZBook 17
898,413,1,False,75,Lenovo	IdeaPad 310-15IKB
899,40,2,True,61,Asus	ZenBook Flip
900,752,2,True,83,Lenovo	ThinkPad T470s
901,273,1,False,202,Dell	Latitude 3480
902,956,1,True,8,Razer	Blade Stealth
903,184,2,False,61,Toshiba	Satellite Pro
904,548,1,True,176,Toshiba	Satellite Pro
905,51,1,False,160,Lenovo	IdeaPad 310-15IKB
906,293,2,True,58,Toshiba	Satellite Pro
907,841,1,False,98,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
908,17,1,False,128,Asus	Rog GL702VM-GC017T
909,687,2,True,75,Dell	Latitude 3480
910,317,2,False,110,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
911,211,2,False,146,HP	Chromebook 11
912,273,1,False,72,Dell	XPS 15
913,686,1,True,158,HP	ZBook 17
914,207,1,False,209,HP	ZBook 17
915,861,1,False,109,Lenovo	N42-20 Chromebook
916,702,2,False,71,Lenovo	IdeaPad 310-15IKB
917,679,1,False,138,Lenovo	IdeaPad 310-15IKB
918,639,2,True,9,Dell	Latitude 3480
919,971,2,True,13,Asus	Rog GL702VS-BA023T
920,573,2,True,117,Lenovo	ThinkPad X1
921,702,2,False,134,Dell	Vostro 3568
922,656,2,False,133,Dell	Alienware 15
923,944,2,False,93,Asus	Rog GL702VS-BA023T
924,877,1,True,206,Dell	Latitude 3480
925,839,1,False,124,HP	Chromebook 11
926,4,1,False,187,Dell	XPS 15
927,352,2,False,34,HP	Omen 17-an012dx
928,296,1,False,218,Lenovo	Thinkpad T470s
929,142,2,True,200,Lenovo	N42-20 Chromebook
930,165,2,False,213,Lenovo	Thinkpad X1
931,796,1,True,86,Dell	Latitude 3480
933,577,2,True,193,Lenovo	Thinkpad T460
934,575,1,True,35,Dell	Alienware 15
935,851,2,True,179,Dell	Latitude 3180
936,320,2,False,193,Lenovo	Thinkpad T460
937,262,2,False,52,Asus	ZenBook Flip
938,810,2,True,80,Toshiba	Satellite Pro
939,535,1,False,123,Lenovo	Thinkpad T460
940,840,1,True,61,Lenovo	ThinkPad X1
941,389,2,True,42,Lenovo	IdeaPad 310-15IKB
942,956,1,False,160,Dell	Inspiron 7567
943,927,1,False,180,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
944,966,1,False,89,HP	Omen 17-an012dx
945,513,1,True,28,Samsung	Notebook 9
946,100,1,True,39,Asus	VivoBook Max
947,405,1,False,16,HP	Omen 17-an012dx
948,901,1,True,193,HP	EliteBook 820
949,766,1,False,189,Razer	Blade Stealth
950,888,1,False,169,HP	ZBook 17
951,654,1,False,143,Lenovo	IdeaPad 310-15IKB
952,142,1,False,171,Dell	XPS 13
953,423,1,True,157,Lenovo	Thinkpad T460
954,56,2,True,25,Asus	ZenBook Flip
955,663,2,True,132,Asus	Pro P2540UA-XS51
956,170,2,True,186,Lenovo	ThinkPad T470s
957,490,1,False,157,Asus	Rog GL702VM-GC017T
958,484,2,True,117,Toshiba	Satellite Pro
959,361,2,False,118,Dell	Inspiron 7567
960,226,2,False,186,Toshiba	Tecra X40-D-10Z
961,209,1,False,91,Dell	Vostro 5568
962,969,2,True,14,Dell	Vostro 3568
963,133,2,False,165,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
964,345,1,False,163,Asus	VivoBook Max
965,689,1,True,183,Dell	Latitude 3480
966,371,2,False,20,Dell	Latitude 3180
967,773,1,True,194,Asus	Rog GL702VM-GC017T
968,379,1,False,6,Acer	Swift 3
969,12,2,True,142,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
970,622,1,True,166,Lenovo	N42-20 Chromebook
971,290,2,False,144,Dell	Vostro 5568
972,506,1,True,54,Acer	Chromebook 11
973,532,1,False,95,Acer	Swift 3
974,830,2,True,29,Razer	Blade Pro
975,845,2,False,36,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
976,656,2,True,63,Acer	Chromebook 11
977,950,1,True,44,Dell	Latitude 3480
978,162,2,True,34,Toshiba	Satellite Pro
979,860,2,False,145,Toshiba	Satellite Pro
980,414,2,True,145,Toshiba	Tecra X40-D-10Z
981,93,2,True,182,Dell	Inspiron 7567
982,859,1,True,106,Lenovo	Thinkpad T460
983,272,1,True,67,MSI	GL62M 7RD
984,553,1,False,128,Razer	Blade Stealth
986,410,2,True,17,Asus	Pro P2540UA-XS51
987,422,1,False,32,Lenovo	ThinkPad T470s
988,587,2,False,188,Asus	Rog GL702VM-GC017T
989,368,2,False,97,Dell	Alienware 15
990,689,1,True,89,MSI	GE72MVR 7RG
991,816,2,False,182,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
992,562,1,True,115,Lenovo	Thinkpad X1
993,279,1,False,21,HP	ZBook 17
994,204,2,False,126,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
995,576,1,True,41,Lenovo	Thinkpad T470s
996,501,1,True,158,Asus	ZenBook Flip
997,983,1,False,156,Toshiba	Tecra X40-D-10Z
998,643,1,False,152,Dell	Latitude 3180
999,280,2,False,216,MSI	GL62M 7RD
1000,359,2,False,50,Lenovo	N42-20 Chromebook
1001,524,2,True,111,Toshiba	Satellite Pro
1002,464,2,True,102,Lenovo	Thinkpad X1
1003,689,1,True,201,Dell	Latitude 3180
1004,551,2,True,133,Asus	ZenBook Flip
1005,587,2,True,100,Lenovo	ThinkPad T470s
1006,128,1,False,155,Lenovo	N42-20 Chromebook
1007,560,1,True,43,Dell	Vostro 3568
1008,655,1,False,104,Dell	Latitude 3480
1009,138,2,True,202,Toshiba	Satellite Pro
1010,440,1,False,163,Razer	Blade Stealth
1011,529,2,False,34,Razer	Blade Stealth
1012,566,2,False,176,Asus	ZenBook Flip
1013,62,2,True,55,Lenovo	Thinkpad X1
1014,606,2,False,44,Razer	Blade Pro
1015,380,1,True,54,HP	ZBook 17
1016,748,2,True,129,Dell	Vostro 5568
1017,681,1,False,171,Asus	Rog GL702VS-BA023T
1018,631,1,True,111,HP	Omen 17-an012dx
1019,970,2,False,19,Dell	Latitude 3480
1020,3,2,False,177,Asus	Pro P2540UA-XS51
1021,263,1,True,170,HP	ZBook 17
1022,561,2,True,210,Asus	ZenBook Flip
1023,3,1,True,134,Dell	XPS 15
1024,494,2,False,163,HP	Chromebook 11
1025,532,2,True,80,Asus	Pro P2540UA-XS51
1026,877,1,True,47,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
1027,545,1,True,113,HP	Chromebook 11
1028,753,2,False,165,Toshiba	Satellite Pro
1029,635,1,False,188,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
1030,743,2,True,191,HP	Chromebook 11
1031,526,2,True,175,Lenovo	Thinkpad T460
1032,701,2,False,200,Dell	Inspiron 7567
1033,752,2,False,203,Dell	XPS 13
1034,61,1,False,207,HP	Chromebook 11
1035,534,1,True,104,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
1036,803,2,False,126,Dell	Vostro 3568
1037,82,1,False,206,Dell	XPS 13
1038,907,2,True,69,Dell	XPS 15
1039,550,1,False,62,Dell	Latitude 3180
1040,126,1,True,175,Dell	XPS 13
1041,171,2,False,158,Lenovo	N42-20 Chromebook
1042,420,1,True,108,Dell	Vostro 3568
1043,804,1,False,188,Asus	Rog GL702VM-GC017T
1044,534,2,False,159,Lenovo	N42-20 Chromebook
1045,227,1,True,134,Asus	Rog GL702VM-GC017T
1046,230,1,False,17,Samsung	Notebook 9
1047,945,2,True,103,Lenovo	ThinkPad X1
1048,216,2,True,148,Lenovo	Thinkpad T460
1049,498,1,False,28,Lenovo	ThinkPad T470s
1050,289,2,True,69,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
1051,6,2,False,215,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
1052,655,2,True,185,Dell	Latitude 3480
1053,96,1,True,109,Dell	Alienware 15
1054,322,2,True,114,Razer	Blade Stealth
1055,821,2,True,51,Dell	Alienware 15
1056,416,1,True,57,MSI	GE72MVR 7RG
1057,65,1,False,173,Samsung	Notebook 9
1058,929,2,True,108,HP	Chromebook 11
1059,766,1,False,219,Lenovo	Thinkpad X1
1060,93,1,True,16,Lenovo	Thinkpad X1
1061,890,2,False,124,Asus	Rog GL702VS-BA023T
1062,731,2,False,93,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
1063,394,2,True,128,Lenovo	ThinkPad X1
1064,901,2,False,99,Toshiba	Satellite Pro
1065,711,1,True,6,Toshiba	Satellite Pro
1066,917,2,False,43,Dell	Alienware 15
1067,326,1,True,8,Samsung	Notebook 9
1068,811,2,False,186,Lenovo	Thinkpad X1
1069,288,2,False,70,Acer	Chromebook 11
1070,895,1,False,189,HP	EliteBook 820
1071,311,1,True,133,HP	ZBook 17
1072,162,1,True,75,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
1073,655,2,True,131,Lenovo	Thinkpad X1
1074,292,2,True,7,Toshiba	Satellite Pro
1076,674,2,False,218,Acer	Swift 3
1077,723,1,True,141,Razer	Blade Pro
1078,296,2,True,128,Acer	Swift 3
1079,390,1,True,36,Dell	Latitude 3480
1080,37,1,True,97,Dell	Vostro 3568
1081,465,2,True,165,Asus	VivoBook Max
1082,706,2,True,136,Lenovo	Thinkpad X1
1084,852,2,True,216,Dell	XPS 15
1085,307,1,True,140,Dell	Vostro 5568
1086,680,1,True,125,Acer	Chromebook 11
1087,160,2,True,83,Lenovo	ThinkPad T470s
1088,971,1,False,117,Dell	Latitude 3480
1089,925,1,True,177,Dell	Vostro 3568
1090,88,1,False,177,Lenovo	ThinkPad T470s
1091,577,2,False,165,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
1092,614,1,True,146,Toshiba	Satellite Pro
1093,220,2,True,31,Dell	Latitude 3480
1094,74,2,False,56,Samsung	Notebook 9
1095,786,1,False,115,Samsung	Notebook 9
1096,237,2,True,160,Dell	Latitude 3480
1097,403,2,True,109,Asus	Rog GL702VM-GC017T
1098,81,1,False,18,Dell	Latitude 3180
1099,224,2,True,159,HP	ZBook 17
1100,251,2,True,199,Acer	Swift 3
1101,928,2,True,115,Lenovo	IdeaPad 310-15IKB
1102,978,1,True,107,Asus	ZenBook Flip
1103,908,2,False,165,MSI	GL62M 7RD
1104,799,2,False,86,Lenovo	ThinkPad X1
1105,153,2,True,125,HP	Omen 17-an012dx
1106,502,2,True,35,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
1107,373,1,True,130,Asus	Rog GL702VM-GC017T
1108,900,2,True,182,Lenovo	Thinkpad X1
1109,858,2,False,177,Lenovo	Thinkpad X1
1110,655,1,False,62,Toshiba	Satellite Pro
1111,971,2,False,136,Samsung	Notebook 9
1112,216,1,True,163,Dell	Latitude 3480
1113,607,1,False,120,Asus	Rog GL702VM-GC017T
1114,204,1,True,146,Dell	Vostro 5568
1115,204,2,True,70,HP	Omen 17-an012dx
1116,834,2,True,220,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
1117,491,2,False,183,MSI	GE72MVR 7RG
1118,782,1,True,37,Acer	Chromebook 11
1119,208,1,False,158,Asus	ZenBook Flip
1120,811,1,True,86,Dell	Latitude 3480
1121,930,2,False,101,MSI	GL62M 7RD
1122,582,1,False,68,Acer	Swift 3
1123,574,1,False,192,Dell	Inspiron 7567
1124,179,2,True,27,Dell	Latitude 3180
1125,649,2,False,14,MSI	GL62M 7RD
1126,808,1,True,136,Lenovo	Thinkpad X1
1127,624,1,False,55,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
1128,522,1,False,32,Acer	Chromebook 11
1129,241,1,False,218,Dell	Latitude 3480
1130,380,1,False,22,Dell	Inspiron 7567
1131,589,1,False,175,Lenovo	IdeaPad 310-15IKB
1133,217,2,True,201,Asus	Pro P2540UA-XS51
1134,71,2,True,59,Lenovo	ThinkPad X1
1135,654,1,False,118,Lenovo	IdeaPad 310-15IKB
1136,503,1,True,25,Asus	Rog GL702VM-GC017T
1137,924,1,True,95,MSI	GE72MVR 7RG
1138,131,1,True,66,Lenovo	ThinkPad X1
1139,305,2,False,192,Toshiba	Satellite Pro
1140,718,2,False,111,Samsung	Notebook 9
1141,441,2,True,160,Lenovo	Thinkpad X1
1142,420,2,True,183,Asus	Rog GL702VS-BA023T
1143,957,1,True,159,Lenovo	Thinkpad T460
1144,634,1,True,146,Dell	Latitude 3480
1145,865,2,False,159,Lenovo	Thinkpad X1
1146,779,2,False,154,MSI	GL62M 7RD
1147,352,1,True,188,Dell	Vostro 3568
1148,611,1,False,106,HP	Omen 17-an012dx
1149,265,2,True,14,Samsung	Notebook 9
1150,585,2,True,209,Toshiba	Tecra X40-D-10Z
1151,967,1,True,31,Asus	VivoBook Max
1152,946,1,True,99,Asus	ZenBook Flip
1154,986,2,True,173,Lenovo	Thinkpad X1
1155,212,1,True,96,MSI	GE72MVR 7RG
1156,42,1,False,139,HP	EliteBook 820
1157,807,2,True,41,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
1158,80,2,True,217,Dell	Alienware 15
1159,424,1,True,110,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
1160,701,2,True,37,Dell	Alienware 15
1161,537,1,True,103,Acer	Swift 3
1162,765,2,False,193,Toshiba	Satellite Pro
1163,527,2,True,18,Lenovo	Thinkpad T460
1164,598,2,True,153,Dell	Latitude 3480
1165,574,2,True,47,Dell	Alienware 17
1166,244,1,False,190,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
1167,313,2,True,193,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
1168,130,2,True,17,Razer	Blade Stealth
1169,694,1,True,69,HP	Chromebook 11
1170,70,1,True,100,Lenovo	N42-20 Chromebook
1171,939,2,False,18,Lenovo	Thinkpad X1
1172,454,1,True,186,Dell	Inspiron 7567
1173,842,2,False,218,Asus	Rog GL702VS-BA023T
1174,22,1,False,135,Dell	Vostro 3568
1175,600,2,False,177,HP	Omen 17-an012dx
1176,601,2,False,73,Lenovo	N42-20 Chromebook
1177,745,1,False,176,Dell	Alienware 17
1178,486,2,True,85,Lenovo	Thinkpad T470s
1179,907,2,False,58,Dell	Alienware 15
1180,569,2,False,108,Toshiba	Satellite Pro
1181,896,2,False,46,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
1182,236,1,True,165,Asus	Pro P2540UA-XS51
1183,990,2,False,35,Lenovo	Thinkpad T460
1184,835,1,False,12,Razer	Blade Stealth
1185,959,2,False,94,Lenovo	IdeaPad 310-15IKB
1186,302,1,False,12,Toshiba	Satellite Pro
1187,244,1,False,39,Toshiba	Satellite Pro
1188,493,2,True,146,Acer	Swift 3
1189,101,2,False,132,Samsung	Notebook 9
1190,78,1,False,137,Dell	Vostro 5568
1191,729,2,False,57,Dell	Latitude 3480
1192,619,1,False,55,MSI	GE72MVR 7RG
1193,431,2,True,195,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
1194,741,1,False,97,Dell	XPS 13
1195,161,2,False,52,Dell	Latitude 3480
1197,990,1,True,177,Razer	Blade Pro
1198,761,1,True,100,HP	EliteBook 820
1199,706,2,True,83,Lenovo	Thinkpad T470s
1200,415,2,False,17,Dell	Vostro 3568
1201,650,1,True,68,Toshiba	Satellite Pro
1202,899,2,True,20,Razer	Blade Stealth
1203,14,2,False,35,Dell	Latitude 3480
1204,436,2,False,12,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
1205,550,1,True,139,Toshiba	Satellite Pro
1206,783,1,False,148,Dell	XPS 13
1207,194,1,False,69,Toshiba	Satellite Pro
1208,246,1,False,190,Lenovo	ThinkPad T470s
1209,360,2,True,9,Lenovo	ThinkPad X1
1210,725,1,False,190,Dell	XPS 13
1211,190,1,True,173,Dell	Inspiron 7567
1212,731,1,True,129,Dell	Latitude 3480
1213,323,1,False,218,Lenovo	Thinkpad X1
1214,35,2,True,96,HP	Omen 17-an012dx
1215,74,1,True,156,HP	ZBook 17
1216,980,1,True,33,HP	Omen 17-an012dx
1217,115,2,True,118,Asus	Rog GL702VM-GC017T
1218,662,2,False,167,Dell	Inspiron 7567
1219,70,2,False,29,HP	EliteBook 820
1220,998,1,True,153,Dell	Vostro 5568
1221,854,2,True,182,Dell	Vostro 5568
1222,540,1,True,92,Toshiba	Satellite Pro
1223,43,2,True,44,Asus	Pro P2540UA-XS51
1224,956,1,False,87,Lenovo	Thinkpad X1
1225,150,2,False,211,Asus	ZenBook Flip
1226,372,2,False,46,Dell	Latitude 3180
1227,524,1,True,15,Lenovo	Thinkpad X1
1228,374,2,True,76,Dell	Inspiron 7567
1229,8,1,False,25,Dell	Latitude 3480
1230,669,1,True,10,Dell	Vostro 5568
1231,96,2,True,169,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
1232,618,2,True,196,Toshiba	Tecra X40-D-10Z
1233,108,1,True,195,Toshiba	Satellite Pro
1234,368,1,False,197,Asus	ZenBook Flip
1235,962,2,True,125,Samsung	Notebook 9
1236,343,2,False,208,Samsung	Notebook 9
1237,875,1,True,143,MSI	GE72MVR 7RG
1238,299,1,False,167,Dell	Vostro 3568
1239,106,1,True,36,Dell	XPS 15
1240,985,2,True,212,Dell	Inspiron 7567
1241,7,2,False,84,HP	EliteBook 820
1242,101,1,False,181,Samsung	Notebook 9
1243,655,2,True,23,Toshiba	Satellite Pro
